gene_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode18,barcode19,barcode20,barcode21
gene-TRNAR-CCG-4,,42.0,,,,,,,,,,,,,
gene-TRNAR-CCU-6,48.78978978978979,8.490490490490492,90.0,,,,,,,,198.0,,,,
gene-TRNAR-CCU-8,,,,16.994994994994997,,,,,,,,,,,
gene-TRNAR-CCU-9,,,,,,,,,11.0,,,,,,
gene-TRNAR-UCG,17.35135135135135,18.21921921921922,32.1981981981982,13.367367367367368,,,,,,,,,,,
gene-TRNAR-UCG-2,,,,28.0,,,,,,,,,,,
gene-TRNAR-UCG-3,9.98898898898899,25.483483483483482,,,,,,,,,,,,,
gene-TRNAR-UCG-6,22.067067067067068,10.06006006006006,11.486486486486486,10.261261261261263,,,,,,,,,,,
gene-TRNAR-UCG-8,15.498498498498499,50.0,16.0,,,,,,,,,,,,
gene-TRNAR-UCU,,24.0,,,,,,,,,,,,,
gene-TRNAR-UCU-3,,,,133.0,,,,,,,,,,,
gene-TRNAS-AGA-3,33.25525525525526,28.88088088088088,44.94894894894895,13.405405405405405,,,,,,,106.0,,,,
gene-TRNAS-AGA-4,,21.0,,,,,,,,,,,,,
gene-TRNAS-AGA-9,53.0,69.0,47.0,20.0,,,,,,,,,,,
gene-TRNAS-CGA-2,,,,18.0,,,,,,,,,,,
gene-TRNAS-CGA-3,15.89089089089089,5.918918918918919,10.0,17.99199199199199,,,,,,,,,,9.0,
gene-TRNAS-GCU,0.0,17.71271271271271,38.0,,,,,,,,,,,,
gene-TRNAS-GCU-3,27.843843843843842,14.783783783783784,26.207207207207205,19.26026026026026,,,,,,,,,,,
gene-TRNAS-GCU-5,25.876876876876878,42.98398398398398,29.78078078078078,214.0,,,,,52.0,,,,,50.0,
gene-TRNAS-GCU-6,,12.0,18.0,0.0,,,,,,,,,,,
gene-TRNAS-GCU-7,68.0,45.0960960960961,43.3053053053053,21.494494494494496,,,,,,,,,,,
gene-TRNAS-GCU-8,,31.555555555555557,59.24424424424424,31.467467467467472,,,,,,,,,,0.0,
gene-TRNAS-UGA-3,,,36.0,,,,,,,,,,,,
gene-TRNAS-UGA-4,36.4984984984985,20.086086086086087,45.254254254254256,12.486486486486488,,,,,,,,,,,
gene-TRNASTOP-UCA,,32.0,9.0,,,,,,,,,,,,
gene-TRNAT-AGU,23.826826826826828,33.97197197197197,16.425425425425427,36.06706706706707,,,,,,,,,,,0.0
gene-TRNAT-AGU-10,,,0.0,,,,,,,,,,,,
gene-TRNAT-AGU-2,,16.0,0.0,14.0,,,,,,,,,,,
gene-TRNAT-AGU-5,62.4964964964965,,,,,,,,,,,,,,
gene-TRNAT-AGU-6,,38.98998998998999,,,,,,,,,,,,,
gene-TRNAT-AGU-8,51.0,7.444444444444445,19.52052052052052,65.0,,,,,,,,,,,
gene-TRNAT-AGU-9,16.0,9.0,,,,,,,,,,,,,
gene-TRNAT-CGU,,0.0,37.0,19.0,43.0,,,,,,,,,,
gene-TRNAT-CGU-2,60.56056056056056,13.15115115115115,20.096096096096097,34.94394394394394,,,,,,,,,,0.0,
gene-TRNAT-CGU-3,12.633633633633634,38.0,,86.0,,,,,,,,,,7.0,
gene-TRNAT-UGU,,45.0,,,,,,,,,,,,,
gene-TRNAV-AAC-2,,,28.0,,,,,,,,,,,,
gene-TRNAV-AAC-6,,32.01701701701702,,78.43143143143142,,,,,,,,,,,
gene-TRNAV-AAC-7,36.2952952952953,0.0,25.490490490490494,,,,,,,,,,,,
gene-TRNAV-CAC,14.702702702702704,20.186186186186184,61.22222222222222,35.35735735735736,,120.0,,,,,45.0,,,,
gene-TRNAV-CAC-4,,22.0,,,,,,,,,,,,,
gene-TRNAV-CAC-5,18.516516516516518,15.2002002002002,32.066066066066064,31.024024024024023,,,,,,,,,73.0,,
gene-TRNAV-CAC-6,32.51751751751752,,38.0,52.0,,,,,,,,,,,
gene-TRNAV-CAC-7,,,,,,,,,,,,,,0.0,
gene-TRNAV-UAC,36.0,15.982982982982985,,36.992992992992995,,,,,,,,,,,
gene-TRNAV-UAC-2,,,29.0,,,,,,,,,,,,
gene-TRNAV-UAC-5,20.73173173173173,6.623623623623623,17.514514514514516,16.563563563563566,,,,,,,,,,,0.0
gene-TRNAW-CCA-3,59.0,23.333333333333336,47.24324324324324,6.0,,,,,,,,,,,
gene-TRNAW-CCA-4,,40.0,29.0,,,,,,,,,,,,
gene-TRNAW-CCA-5,14.568568568568567,18.83783783783784,14.555555555555555,16.30730730730731,40.0,79.0,,,12.0,,50.96496496496496,,3.4954954954954953,0.0,
gene-TRNAW-CCA-6,70.0,24.283283283283286,,,,,68.0,67.0,,,,,,,
gene-TRNAW-CCA-7,14.498498498498499,22.135135135135137,57.489489489489486,,,,,,,,,,,,
gene-TRNAW-CCA-8,21.30930930930931,30.069069069069073,53.48548548548548,33.0,,,,,,,,,,,
gene-TRNAW-CCA-9,,6.0,,0.0,,,,,,,,,,,
gene-TRNAY-GUA,52.4984984984985,,,110.0,,,,,,,,,,,
gene-TRNAY-GUA-10,,16.0,31.0,,,,,,,,,,,,
gene-TRNAY-GUA-11,40.0,,,16.0,,,,,,,,,,,
gene-TRNAY-GUA-12,23.0,,,17.055055055055057,,,,,,,,,,,
gene-TRNAY-GUA-2,,28.47047047047047,,36.0,,,,,,,,,,,
gene-TRNAY-GUA-3,,18.48748748748749,28.0,25.0,,,,,,,,,,,
gene-TRNAY-GUA-4,34.03503503503504,11.70870870870871,23.21021021021021,20.62962962962963,,,,,,,,,,,
gene-TRNAY-GUA-6,16.11111111111111,18.753753753753752,19.624624624624627,21.145145145145143,,,,,,,,,,,
gene-TRNAY-GUA-8,,20.0,,,,,,,,,,,,,
gene-TRNAY-GUA-9,,16.48248248248248,,,,,,,,,,,,,
gene-TRNP1,78.81381381381381,63.98798798798799,51.486486486486484,84.4934934934935,91.94594594594595,57.48048048048048,62.888888888888886,63.186186186186184,66.41241241241241,153.54254254254255,72.13213213213213,78.87987987987988,104.01201201201201,56.63663663663664,64.2072072072072
gene-TRNT1,96.01801801801803,73.44444444444444,81.05405405405406,68.82582582582583,78.65065065065065,52.62462462462462,,109.85985985985985,93.54254254254255,77.35135135135135,64.38038038038039,27.052052052052055,73.0,35.031031031031034,94.91891891891892
gene-TRPC1,71.28828828828829,66.75675675675676,127.6986986986987,77.83183183183183,73.13313313313313,50.13713713713714,76.3903903903904,71.92192192192192,105.0,,79.17117117117117,63.71971971971972,49.8008008008008,117.95595595595594,92.55755755755756
gene-TRPC4,,,,,,,,,,,,,66.0,,
gene-TRPC6,114.05605605605605,,58.78378378378378,28.653653653653656,93.0,48.705705705705704,,,44.4024024024024,,67.6106106106106,,,,
gene-TRPM1,,,,154.4914914914915,,,,,85.0,,27.0,,,,
gene-TRPM2,29.46946946946947,120.0,62.78378378378378,104.0,,,,149.0,,,,,,,
gene-TRPM3,52.21821821821821,98.0,79.53053053053054,135.43943943943944,84.94794794794794,68.63863863863864,85.87987987987988,71.67667667667668,138.0890890890891,42.832832832832835,109.63063063063063,,,,
gene-TRPM4,144.0770770770771,67.0,38.930930930930934,95.42042042042041,55.29529529529529,52.0,78.0,68.0,133.8108108108108,101.91491491491492,58.313313313313316,13.0,126.0,,
gene-TRPM5,,11.0,16.0,,,,28.0,,,,76.47747747747748,,,,
gene-TRPM6,,,69.996996996997,76.0,,,,,134.0,,136.0,,,,53.0
gene-TRPM7,61.84484484484484,95.68468468468468,73.93193193193193,54.55555555555556,60.03603603603604,0.6216216216216217,84.21721721721721,81.66666666666666,53.44444444444444,88.18518518518518,77.43543543543544,157.0,77.23823823823824,65.0,11.756756756756758
gene-TRPM8,,,,,,,,,18.0,,,,,,
gene-TRPS1,45.48648648648649,80.87287287287288,93.42742742742742,40.1031031031031,47.0,24.804804804804803,38.0,94.08808808808809,48.426426426426424,16.624624624624623,131.2922922922923,73.34234234234233,116.30630630630631,57.14914914914915,
gene-TRPT1,7.407407407407408,32.52152152152152,32.07607607607608,41.02402402402402,68.12212212212212,41.38538538538539,40.150150150150154,46.06106106106106,71.96596596596596,55.01501501501501,42.52252252252252,37.4024024024024,38.11711711711712,39.65965965965966,54.126126126126124
gene-TRPV1,,,,27.0,,,,,,,,273.0,,,
gene-TRPV2,68.74974974974975,63.86486486486487,79.25825825825825,112.06106106106107,106.43443443443444,94.34534534534534,45.14214214214214,38.8008008008008,59.690690690690694,139.2802802802803,70.54954954954954,87.19819819819821,68.67267267267268,103.5045045045045,125.54654654654655
gene-TRPV3,,,66.0,,,,,,,,,,,,
gene-TRPV4,187.22222222222223,12.506506506506506,111.72972972972974,22.96896896896897,165.48648648648648,61.95795795795796,62.969969969969966,99.55255255255256,89.22322322322323,57.66366366366366,123.55355355355356,63.0,,,
gene-TRPV6,,,,,,,,,,,31.0,,,,
gene-TRUB1,42.366366366366364,39.167167167167165,56.493493493493496,73.85085085085086,115.0,66.71171171171171,98.48748748748748,44.43543543543544,46.74974974974975,63.214214214214216,82.21921921921921,64.33333333333333,86.96596596596598,90.46046046046047,80.97797797797799
gene-TRUB2,34.36036036036036,37.58258258258258,40.65165165165165,38.8978978978979,83.24024024024024,92.4024024024024,43.91691691691692,73.6996996996997,53.72172172172172,72.14514514514515,71.98298298298299,45.54054054054053,32.79279279279279,114.06906906906907,40.53753753753754
gene-TSACC,71.76376376376376,52.029029029029026,47.348348348348345,57.25825825825826,63.533533533533536,87.84584584584584,74.89889889889889,36.76176176176176,48.46246246246246,57.75975975975976,58.887887887887885,65.17417417417417,59.45145145145145,51.72072072072072,44.67767767767768
gene-TSC1,21.726726726726724,32.767767767767765,73.68768768768768,66.34134134134135,92.9129129129129,,68.0,34.993993993993996,221.12912912912913,13.006006006006006,65.46446446446447,31.236236236236238,69.97897897897899,,60.04504504504504
gene-TSC2,64.54854854854855,17.375375375375373,62.62162162162162,146.2072072072072,45.22522522522522,93.07207207207207,98.98998998999,57.93493493493494,113.6066066066066,121.08108108108108,26.0,209.72872872872873,70.89489489489489,,130.0
gene-TSC22D1,71.5925925925926,59.34234234234234,61.7027027027027,63.86486486486487,57.85885885885886,53.288288288288285,47.62462462462462,59.113113113113116,45.626626626626624,99.32432432432432,55.65665665665666,75.0,35.231231231231234,61.78278278278278,51.18018018018018
gene-TSC22D2,69.26726726726727,6.1191191191191185,34.34834834834835,29.732732732732735,79.64264264264264,193.2702702702703,,65.5985985985986,44.72172172172172,45.25525525525526,88.69869869869869,45.0,71.0,58.4014014014014,87.45945945945945
gene-TSC22D3,70.32132132132132,80.8078078078078,69.16616616616616,64.72972972972974,45.65365365365365,60.885885885885884,55.685685685685684,78.44444444444444,74.16316316316316,61.386386386386384,71.53153153153153,76.1051051051051,75.88288288288288,54.24024024024024,106.08808808808809
gene-TSEN15,118.87687687687688,75.90790790790791,97.97597597597597,42.18818818818819,60.30930930930931,59.98798798798799,40.02502502502503,99.37037037037037,97.90090090090091,118.82482482482483,116.42342342342342,227.0,146.51551551551552,42.71971971971972,136.44444444444446
gene-TSEN2,145.01001001001003,203.39939939939939,56.18318318318318,64.85285285285286,131.02802802802802,104.5935935935936,,,95.33333333333333,57.87787787787788,110.76676676676676,57.186186186186184,10.267267267267268,47.0,74.55355355355356
gene-TSEN34,74.37537537537537,68.61561561561562,60.108108108108105,65.13213213213213,54.07707707707708,80.27327327327328,56.67867867867868,38.38438438438438,80.67567567567568,81.6036036036036,34.114114114114116,18.61961961961962,59.172172172172175,78.42942942942943,97.8078078078078
gene-TSEN54,132.53353353353353,126.55355355355354,74.51351351351352,78.75975975975976,71.65165165165165,118.45945945945947,,91.92792792792793,104.32932932932934,56.706706706706704,60.291291291291294,90.7937937937938,72.88888888888889,83.54754754754755,11.563563563563562
gene-TSFM,49.8988988988989,85.48048048048048,69.37437437437437,81.48248248248248,89.72972972972974,64.44344344344344,69.35435435435434,73.50150150150151,61.552552552552555,42.087087087087085,88.53253253253253,69.15115115115115,63.95495495495496,21.11111111111111,54.057057057057065
gene-TSG101,46.7957957957958,79.0,47.38438438438438,65.82582582582583,54.06406406406406,44.18318318318318,40.003003003003,36.648648648648646,48.72972972972973,84.7957957957958,55.003003003003,81.89489489489489,47.072072072072075,69.18018018018019,58.20620620620621
gene-TSGA10,59.65765765765766,45.354354354354356,48.726726726726724,69.64964964964966,35.246246246246244,75.54954954954955,66.47047047047047,57.95595595595596,60.58858858858859,121.75575575575576,81.22822822822823,,66.7937937937938,114.32132132132132,61.0
gene-TSGA13,,,,88.0,,,,,,,,,,,
gene-TSHR,63.0,102.0,0.0,65.990990990991,66.95595595595596,61.892892892892895,63.0,156.0,67.97197197197197,117.98398398398399,75.53853853853855,,,,
gene-TSHZ1,70.10010010010011,41.4984984984985,42.55955955955956,82.32332332332332,65.38838838838839,56.005005005005,40.45745745745746,81.2972972972973,97.48548548548548,53.649649649649646,63.96096096096096,160.7927927927928,91.1001001001001,74.46246246246247,111.37837837837839
gene-TSHZ2,59.135135135135144,50.507507507507505,118.62762762762762,82.17117117117117,146.8988988988989,57.474474474474476,98.04504504504504,99.93993993993995,57.34034034034034,72.62562562562562,90.71771771771772,98.994994994995,0.0,,
gene-TSHZ3,48.83783783783784,57.968968968968966,41.03203203203203,57.85185185185185,16.490490490490494,,,,66.27327327327328,,96.55855855855856,2.995995995995996,91.66366366366367,,143.0
gene-TSKS,46.73173173173173,123.94194194194195,49.23923923923924,63.446446446446444,86.44844844844846,52.28328328328328,101.45245245245246,64.98198198198199,36.37637637637638,74.7037037037037,34.81081081081081,,,,
gene-TSKU,54.687687687687685,43.312312312312315,39.61261261261261,121.8108108108108,85.5905905905906,104.87387387387386,141.9059059059059,39.5995995995996,109.13313313313314,79.8918918918919,79.3963963963964,66.27127127127127,83.38238238238239,5.751751751751751,103.89289289289289
gene-TSN,65.56756756756758,105.81681681681681,51.45245245245245,63.065065065065056,138.76176176176176,68.91891891891892,91.61761761761761,72.55255255255256,69.84684684684684,55.666666666666664,63.56456456456456,34.5005005005005,70.26126126126127,60.051051051051054,63.32532532532532
gene-TSNARE1,69.95995995995996,,,,217.0,,,143.0,37.0,,129.0,,,,
gene-TSNAX,115.88288288288288,97.63063063063062,61.96396396396396,73.64264264264264,54.7947947947948,42.113113113113116,88.59259259259258,41.453453453453456,51.85185185185185,92.95595595595596,72.05105105105105,58.3993993993994,79.0,68.4044044044044,55.008008008008005
gene-TSNAXIP1,75.93693693693693,137.6066066066066,26.74174174174174,49.093093093093096,,65.18118118118119,,181.1141141141141,88.97797797797799,,71.13513513513513,,,,
gene-TSPAN1,56.05705705705705,39.789789789789786,49.51851851851852,50.96096096096097,52.48348348348348,43.89589589589589,49.01101101101101,36.83783783783784,48.66166166166167,44.003003003003,48.825825825825824,36.34234234234234,,,
gene-TSPAN11,99.83783783783784,62.32432432432432,93.78878878878879,92.5935935935936,84.88888888888889,99.86186186186185,70.54054054054055,60.54954954954955,66.27927927927928,67.48048048048048,91.64864864864865,,42.0,,
gene-TSPAN12,74.44444444444444,46.77577577577578,77.46246246246247,120.48148148148148,120.46546546546547,72.77077077077078,36.890890890890894,52.648648648648646,48.4974974974975,44.10110110110111,51.17517517517517,80.16516516516516,81.67467467467468,59.44444444444444,63.88288288288288
gene-TSPAN13,58.547547547547545,69.63063063063063,81.28228228228228,63.63963963963964,67.42442442442442,57.81881881881882,89.2972972972973,60.0990990990991,76.77777777777777,72.91391391391392,71.95495495495496,60.0,93.05205205205206,59.66466466466466,59.94494494494494
gene-TSPAN14,76.54654654654654,53.03903903903904,81.7007007007007,94.0,61.234234234234236,75.23823823823824,59.270270270270274,106.08208208208208,70.07607607607608,85.96396396396396,73.54654654654655,31.645645645645644,169.0,,
gene-TSPAN15,84.97797797797797,44.0,60.4954954954955,244.85785785785785,,79.0,116.63663663663664,122.25225225225225,48.270270270270274,,50.77677677677678,152.77477477477476,140.77777777777777,60.994994994995,
gene-TSPAN17,72.03303303303304,114.07907907907908,60.77577577577578,60.126126126126124,44.925925925925924,65.13213213213213,69.95395395395396,82.63963963963964,66.3953953953954,66.46346346346346,43.34234234234234,51.01701701701702,55.84484484484484,87.62462462462462,79.32432432432432
gene-TSPAN18,130.25525525525524,20.03803803803804,77.16816816816817,22.47247247247247,187.5245245245245,62.6966966966967,24.01801801801802,50.567567567567565,52.95895895895896,93.50850850850851,67.86486486486487,133.98098098098097,47.948948948948946,,24.004004004004003
gene-TSPAN19,61.27827827827828,40.54054054054054,64.76376376376376,39.206206206206204,63.56456456456456,59.88288288288288,123.3063063063063,43.348348348348345,63.166166166166164,52.54454454454454,66.4054054054054,154.0,40.432432432432435,91.95495495495496,
gene-TSPAN2,2.9819819819819817,34.00500500500501,50.18018018018018,56.11111111111111,49.89689689689689,95.006006006006,20.0990990990991,55.21921921921922,101.01801801801803,20.0,80.22222222222223,134.0,,,
gene-TSPAN3,57.70070070070069,33.28428428428428,49.51451451451452,55.37837837837838,74.86886886886887,66.42042042042041,51.96396396396396,65.82282282282281,51.67667667667668,71.67267267267268,63.09009009009009,82.08908908908909,73.52252252252252,62.513513513513516,75.01201201201201
gene-TSPAN31,48.525525525525524,54.93393393393393,56.57157157157157,45.02702702702703,67.23823823823824,55.47147147147147,49.55855855855856,38.21021021021021,41.4944944944945,65.52052052052052,48.5945945945946,38.93993993993994,49.994994994995,70.2952952952953,68.4054054054054
gene-TSPAN32,68.89789789789789,187.0,61.03703703703704,81.36836836836837,,32.0,,58.94894894894895,157.0,,,106.009009009009,81.0,,216.0
gene-TSPAN33,13.054054054054054,68.18018018018017,76.62362362362363,111.27027027027027,231.2972972972973,88.5025025025025,32.0,36.42042042042042,67.29429429429429,64.26426426426426,113.85685685685685,,,,
gene-TSPAN4,59.22222222222222,60.42142142142143,49.63963963963964,91.0920920920921,72.72072072072072,103.18018018018017,35.08508508508508,74.03903903903904,43.52252252252252,81.30430430430431,60.146146146146144,60.6006006006006,67.73473473473473,78.66966966966967,58.12312312312313
gene-TSPAN5,53.2972972972973,43.75475475475476,93.8048048048048,37.34234234234234,46.793793793793796,96.50250250250251,72.2032032032032,115.18018018018019,88.23923923923924,71.0990990990991,34.1031031031031,55.25825825825825,50.73973973973974,65.09609609609609,96.95495495495496
gene-TSPAN6,59.318318318318326,58.3003003003003,53.56456456456456,48.71171171171171,35.15615615615616,40.44144144144144,39.806806806806804,40.24124124124124,46.072072072072075,38.85985985985987,46.332332332332335,34.87587587587588,39.37737737737738,48.11211211211211,45.05005005005005
gene-TSPAN7,83.6086086086086,66.49249249249249,65.61461461461461,70.03703703703704,71.95895895895896,67.44444444444446,87.01001001001002,67.73573573573573,62.58158158158158,48.8038038038038,64.37837837837839,61.34434434434434,102.1951951951952,71.56756756756756,74.84384384384384
gene-TSPAN8,46.12712712712713,42.12312312312312,66.69169169169169,44.55555555555555,68.97897897897897,65.11111111111111,43.16216216216216,40.828828828828826,47.18018018018018,43.108108108108105,76.6096096096096,,,,
gene-TSPAN9,65.33833833833835,76.49549549549549,92.11711711711712,68.98998998998998,57.289289289289286,64.83783783783784,63.84484484484484,105.62162162162161,71.47547547547548,78.97897897897897,64.22022022022023,105.32632632632632,124.92192192192192,74.10710710710711,172.02102102102103
gene-TSPO,3.666666666666666,56.67667667667668,68.44744744744744,69.91091091091091,62.84084084084084,47.45945945945946,66.91891891891892,46.30430430430431,51.91891891891892,70.49549549549549,65.23823823823824,55.98398398398398,56.28728728728729,65.95195195195195,68.64464464464464
gene-TSPO2,86.08708708708708,39.552552552552555,53.808808808808806,39.271271271271274,53.67567567567568,28.612612612612615,22.604604604604603,108.09909909909909,65.85985985985985,78.1981981981982,79.14414414414414,73.97997997997999,,,
gene-TSPOAP1,10.672672672672672,64.96196196196196,,61.846846846846844,236.0,,124.0,265.4234234234234,198.0,23.00900900900901,96.18818818818819,,,,
gene-TSPYL1,59.670670670670674,92.70670670670671,77.3013013013013,51.918918918918926,67.09309309309309,69.77677677677679,80.13813813813815,100.72172172172172,51.01601601601601,44.4974974974975,76.4074074074074,82.46246246246245,50.207207207207205,91.95595595595596,70.01701701701703
gene-TSPYL2,70.92792792792793,96.75875875875876,36.626626626626624,40.005005005005,30.22222222222222,48.26026026026026,53.85585585585586,71.28928928928929,48.33333333333333,69.05805805805807,29.78878878878879,61.59259259259259,38.993993993993996,,0.0
gene-TSPYL4,81.28228228228228,0.0,68.0,130.06306306306305,95.21321321321321,69.76776776776777,44.0,110.62162162162163,159.7947947947948,101.48348348348348,114.3963963963964,94.91891891891892,66.35635635635634,67.64464464464464,60.88288288288288
gene-TSPYL5,104.25925925925925,12.26026026026026,60.7017017017017,68.7037037037037,189.0,119.0,,70.03803803803804,74.45945945945945,89.33333333333334,125.87687687687688,,,,
gene-TSR1,105.1111111111111,77.94294294294295,61.58258258258258,45.228228228228225,33.47847847847848,56.89189189189189,198.0,110.16816816816817,88.2062062062062,17.14814814814815,105.0950950950951,21.53153153153153,18.17117117117117,82.38838838838839,31.0
gene-TSR2,74.85985985985985,37.7027027027027,58.0990990990991,22.713713713713712,98.22022022022023,78.54054054054055,55.55755755755756,100.26726726726726,81.29729729729729,45.3993993993994,47.22822822822823,44.95795795795796,29.844844844844843,13.72972972972973,110.18318318318319
gene-TSR3,26.57957957957958,38.14314314314314,62.31231231231231,42.048048048048045,62.93693693693694,69.82582582582583,53.003003003003,45.226226226226224,61.46246246246246,52.653653653653656,45.77477477477478,33.474474474474476,59.53453453453454,95.07507507507506,50.55555555555556
gene-TSSC4,115.49949949949949,89.90690690690691,55.78278278278278,88.77777777777777,79.27327327327326,85.12512512512512,88.14914914914914,100.25525525525525,122.98198198198199,110.33333333333333,112.94194194194195,26.716716716716718,78.51351351351352,52.549549549549546,
gene-TSSK3,,,56.0,,,,,,,,,,,,
gene-TSSK4,57.451451451451454,41.153153153153156,52.3033033033033,24.61961961961962,27.675675675675677,33.03603603603604,42.1981981981982,70.66066066066065,42.48048048048048,128.63863863863864,81.71771771771772,69.7957957957958,31.153153153153152,20.14914914914915,44.567567567567565
gene-TST,7.368368368368369,11.508508508508509,72.57857857857859,72.70270270270271,100.1051051051051,66.54754754754755,59.47547547547548,97.43243243243244,61.27927927927928,70.49549549549549,57.893893893893896,92.98198198198197,1.8028028028028027,120.16516516516516,52.96396396396396
gene-TSTD1,49.93093093093093,52.0970970970971,41.88288288288288,38.28528528528529,47.25225225225225,45.286286286286284,40.929929929929926,38.451451451451454,41.54254254254255,47.87687687687688,42.531531531531535,,,160.0,
gene-TSTD2,117.27027027027027,153.45345345345345,67.03603603603604,54.6006006006006,,103.88088088088088,,107.36836836836837,127.97297297297297,97.94394394394395,78.31531531531532,114.96396396396396,92.46846846846847,,181.0
gene-TSTD3,65.11011011011011,82.11511511511512,58.15915915915916,57.27027027027027,60.807807807807805,42.15315315315315,66.87287287287288,41.747747747747745,45.851851851851855,60.174174174174176,52.81481481481481,44.549549549549546,60.59459459459459,70.88188188188188,52.093093093093096
gene-TTBK1,102.0,,138.0,117.0,,219.77077077077075,,,,,93.45645645645645,,,,
gene-TTBK2,57.41441441441441,61.14014014014014,99.69369369369369,83.70670670670671,161.8948948948949,152.8918918918919,85.0,54.4994994994995,89.76976976976977,,73.46346346346346,126.0,135.52552552552552,,
gene-TTC1,70.72772772772772,77.70270270270271,54.006006006006004,57.48048048048048,75.96396396396396,101.44744744744744,68.99099099099098,75.988988988989,59.610610610610614,81.2042042042042,46.16516516516516,62.253253253253256,23.554554554554553,49.82482482482483,71.6066066066066
gene-TTC12,29.85085085085085,24.0,50.18018018018018,27.83883883883884,79.23423423423424,74.18018018018017,72.0,73.17717717717719,71.24024024024024,63.990990990990994,99.0,,52.44144144144144,122.11711711711712,81.55755755755756
gene-TTC13,68.27327327327326,75.0,67.50150150150151,124.27327327327328,131.36936936936937,73.02102102102103,36.051051051051054,91.49449449449449,101.77977977977977,30.783783783783782,50.007007007007005,62.846846846846844,55.67667667667668,60.54954954954955,56.431431431431434
gene-TTC14,179.5075075075075,48.62962962962963,112.45745745745747,59.15315315315315,150.86186186186185,42.54354354354355,24.886886886886888,34.186186186186184,56.15815815815815,34.53153153153153,98.93693693693695,82.75775775775776,66.83783783783784,88.73773773773773,
gene-TTC16,,,37.0,10.755755755755755,,143.0,,,,,,,,,71.0
gene-TTC17,88.10810810810811,28.92792792792793,81.45545545545545,43.45245245245245,108.52852852852853,37.7987987987988,93.50750750750751,58.605605605605604,115.69369369369369,113.09809809809809,102.38238238238237,21.803803803803802,106.86386386386386,30.167167167167168,17.493493493493496
gene-TTC19,71.23223223223223,,53.07707707707708,44.707707707707705,74.5105105105105,60.747747747747745,84.48248248248248,63.27927927927928,73.63663663663664,81.13513513513513,123.32732732732732,163.0,160.42142142142143,,105.97197197197197
gene-TTC21A,18.243243243243246,29.6016016016016,23.216216216216218,37.208208208208205,49.0,61.12512512512512,159.0,77.23023023023023,53.53753753753754,112.73473473473474,74.95095095095095,,,,
gene-TTC21B,61.608608608608606,,77.94594594594595,120.41641641641642,65.89189189189189,101.0,121.0,38.07907907907908,,,78.15015015015015,102.81281281281281,45.97297297297297,109.16216216216216,113.97897897897897
gene-TTC22,97.82282282282281,47.46546546546546,97.18218218218217,63.55555555555556,82.06706706706706,87.43043043043043,,112.88588588588588,132.63063063063063,135.55855855855856,77.70570570570571,,,,
gene-TTC23,108.85185185185186,29.44844844844845,76.42242242242241,54.93093093093093,169.0,170.43743743743744,,72.0,72.83783783783784,42.0,16.0,49.048048048048045,77.73873873873873,86.69969969969969,76.07707707707708
gene-TTC23L,101.53753753753753,,11.0,17.63863863863864,126.0,94.29129129129129,,113.78678678678679,73.22822822822823,,156.33633633633633,,,,18.0
gene-TTC24,108.32432432432432,,23.0,80.73173173173173,,90.0,,32.0,,,,,,,
gene-TTC26,37.41441441441441,102.04304304304304,66.64464464464464,105.31631631631632,98.30130130130131,86.32932932932933,24.0,153.17217217217217,76.89489489489489,33.81481481481481,75.36336336336336,24.429429429429426,122.57057057057057,49.61361361361361,98.48248248248248
gene-TTC27,128.64164164164163,76.48648648648648,68.62162162162161,98.13513513513513,99.55455455455456,49.68068068068068,49.48048048048048,55.05105105105105,61.447447447447445,45.85785785785786,51.62662662662663,42.76876876876877,43.68668668668669,99.01801801801801,52.22522522522522
gene-TTC28,112.16316316316316,64.84384384384384,80.26526526526527,121.94794794794794,128.24324324324326,90.0,34.871871871871875,68.07507507507508,68.94494494494495,115.0,107.86486486486486,94.06006006006005,61.54054054054054,,41.0
gene-TTC29,79.46546546546547,61.98098098098098,53.612612612612615,29.885885885885887,50.92492492492492,31.17117117117117,60.0,37.0,33.512512512512515,52.57657657657658,33.67567567567568,,,55.0,108.005005005005
gene-TTC3,64.003003003003,29.10810810810811,78.57657657657657,62.792792792792795,44.32132132132132,80.17417417417417,82.0,101.25525525525526,90.30730730730731,56.833833833833836,67.47447447447448,47.29629629629629,62.669669669669666,104.77777777777777,74.0
gene-TTC30A,2.981981981981982,,54.26126126126127,46.31931931931932,91.76476476476476,174.34734734734735,91.0,89.66466466466466,58.707707707707705,70.22222222222223,88.03603603603604,,52.492492492492495,,107.0
gene-TTC31,14.296296296296296,22.543543543543542,54.07507507507507,53.86486486486487,67.41141141141141,42.0,88.64464464464464,,80.48648648648648,42.00800800800801,106.45945945945945,26.034034034034036,98.41941941941943,85.12612612612612,45.91691691691692
gene-TTC32,48.60960960960961,62.607607607607605,47.76876876876877,70.16616616616616,97.18718718718718,66.46546546546546,63.806806806806804,75.25225225225225,69.36836836836838,50.06006006006006,80.90390390390391,69.2022022022022,63.5945945945946,64.7907907907908,61.13713713713714
gene-TTC33,112.15315315315316,61.81781781781782,77.54954954954955,70.41541541541541,40.992992992992995,,78.0,,51.992992992992995,116.82682682682683,,,61.98298298298299,13.866866866866868,0.0
